,JOB_MATCH,S_NAME,S_AGE,S_GENDER,S_EDUCATION,S_UNDERSTANDING_COMM,S_GETTING_ALONG_PEOPLE,S_LIFE_ACT_HOUSE,S_LIFE_ACT_WORK,S_PARTICIPATE_SOCIETY,S_PREV_EMP,S_TOTAL_EXPERIENCE,JOB_DESCRIPTION,J_LANGUAGE,J_COMMUNICATION,J_PROB_SOLVE,J_ATTEN_VIGIL,J_ADAPT_INTERACT
2652,Y,AB Aatif Oak C,23.0,Male,Undergraduation,1.0,3.0,3.0,1.0,1.0,0.0,15.0,Teacher,N,N,Y,N,N
2653,Y,AB Nancy Konda C,23.0,Male,Undergraduation,2.0,3.0,3.0,1.0,1.0,0.0,3.0,Teacher,N,N,Y,N,N
2654,Y,AB Roma Dhiraj Amble C,44.0,Male,Undergraduation,2.0,3.0,3.0,1.0,1.0,0.0,6.0,Teacher,N,N,Y,N,N
2655,Y,AB Basanti Sodhani C,22.0,Male,Undergraduation,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Teacher,N,N,Y,N,N
2656,Y,AB Padama Aggarwal C,26.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Teacher,N,N,Y,N,N
2657,Y,AB Ambika Sidhu C,22.0,Female,Undergraduation,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Teacher,N,N,Y,N,N
2658,Y,AB Indrani Pranab Kade C,44.0,Male,Undergraduation,2.0,1.0,2.0,2.0,2.0,1.0,7.0,Teacher,N,N,Y,N,N
2659,Y,AB Mukti Khanna C,26.0,Male,Post Graduation,1.0,2.0,1.0,2.0,2.0,1.0,4.0,Teacher,N,N,Y,N,N
2660,Y,AB Ritika Pradeep Mittal C,24.0,Female,Post Graduation,1.0,2.0,1.0,2.0,2.0,2.0,1.0,Teacher,N,N,Y,N,N
2661,Y,AB Aishwarya Ramnarine C,30.0,Female,Undergraduation,2.0,1.0,2.0,2.0,2.0,3.0,7.0,Teacher,N,N,Y,N,N
2662,Y,AB Sara Biren Khanna C,27.0,Female,Undergraduation,2.0,1.0,2.0,2.0,2.0,3.0,1.0,Teacher,N,N,Y,N,N
2663,Y,AB Lata Zaad Buch C,26.0,Female,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,3.0,Executive,N,N,Y,N,N
2664,Y,AB Ruchi Elias Gokhale C,45.0,Male,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,11.0,Executive,N,N,Y,N,N
2665,Y,AB Shweta Kothari C,45.0,Female,Undergraduation,1.0,1.0,1.0,2.0,2.0,2.0,11.0,Executive,N,N,Y,N,N
2666,Y,AB Namita Ratti C,39.0,Female,Undergraduation,1.0,1.0,1.0,1.0,2.0,2.0,3.0,Executive,N,N,Y,N,N
2667,Y,AB Kamini Ekbal Bedi C,26.0,Female,Undergraduation,1.0,1.0,1.0,1.0,2.0,2.0,3.0,Executive,N,N,Y,N,N
2668,Y,AB Neela Aadil Chana C,39.0,Female,Undergraduation,2.0,1.0,1.0,1.0,2.0,2.0,3.0,Executive,N,N,Y,N,N
2669,Y,AB Vani jeyakumar C,24.0,Female,Undergraduation,2.0,1.0,1.0,1.0,2.0,0.0,2.0,Executive,N,N,Y,N,N
2670,Y,AB Vairali K C,22.0,Female,Undergraduation,2.0,1.0,1.0,1.0,1.0,2.0,2.0,Executive,N,N,Y,N,N
2671,Y,AB Vaishnavi Janani C,40.0,Female,Undergraduation,2.0,1.0,1.0,1.0,1.0,2.0,9.0,Executive,N,N,Y,N,N
2672,Y,AB Sujathi rathinam C,22.0,Female,Undergraduation,2.0,1.0,1.0,1.0,1.0,2.0,2.0,Executive,N,N,Y,N,N
2673,Y,AB Jitendram C,24.0,Male,Undergraduation,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Executive,N,N,Y,N,N
2674,Y,AB Surya Kumari C,37.0,Female,Post Graduation,1.0,1.0,2.0,1.0,2.0,4.0,9.0,Executive,N,N,Y,N,N
2675,Y,AB Vandhana Vijay C,25.0,Female,Post Graduation,2.0,1.0,2.0,1.0,2.0,2.0,3.0,Executive,N,N,Y,N,N
2676,Y,AB Varna Bala C,25.0,Female,Post Graduation,2.0,1.0,2.0,1.0,1.0,4.0,3.0,Executive,N,N,Y,N,N
2677,Y,AB Balambika C,24.0,Female,Post Graduation,2.0,1.0,2.0,1.0,1.0,4.0,2.0,Executive,N,N,Y,N,N
2678,Y,AB Bagheswari C,25.0,Female,Undergraduation,1.0,2.0,1.0,1.0,1.0,4.0,3.0,Executive,N,N,Y,N,N
2679,Y,AB Baghya Lakshmi C,24.0,Female,Undergraduation,1.0,2.0,1.0,1.0,1.0,4.0,3.0,Executive,N,N,Y,N,N
2680,Y,AB Triloka varshini C,37.0,Female,Undergraduation,1.0,2.0,1.0,1.0,2.0,4.0,8.0,Executive,N,N,Y,N,N
2681,Y,AB Suresh Sid Pradhan C,33.0,Male,Undergraduation,1.0,2.0,2.0,1.0,2.0,1.0,5.0,Executive,N,N,Y,N,N
2682,Y,AB Lalit Jamshed Meka C,33.0,Male,Undergraduation,1.0,2.0,2.0,1.0,2.0,3.0,10.0,Executive,N,N,Y,N,N
2683,Y,AB Satish Singh Kata C,33.0,Male,Undergraduation,1.0,2.0,2.0,1.0,2.0,1.0,6.0,Executive,N,N,Y,N,N
2684,Y,AB Abhinav Bhai Gagrani C,35.0,Male,Undergraduation,2.0,2.0,2.0,1.0,2.0,2.0,9.0,Executive,N,N,Y,N,N
2685,Y,AB Vijay Pravin Sarma C,28.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Executive,N,N,Y,N,N
2686,Y,AB Vijay Swaminathan C,28.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,3.0,3.0,Executive,N,N,Y,N,N
2687,Y,AB Raghavan Bhai Nadkarni C,40.0,Male,Undergraduation,2.0,2.0,1.0,2.0,2.0,2.0,6.0,Executive,N,N,Y,N,N
2688,Y,AB Atul Prasad Nagarajan C,40.0,Male,Undergraduation,2.0,2.0,1.0,2.0,2.0,2.0,6.0,Executive,N,N,Y,N,N
2689,Y,AB Atul Majumdar C,40.0,Male,Undergraduation,1.0,3.0,1.0,2.0,2.0,1.0,6.0,Executive,N,N,Y,N,N
2690,Y,AB Bahadur Pratap Dixit C,40.0,Male,Undergraduation,1.0,3.0,1.0,2.0,2.0,1.0,6.0,Executive,N,N,Y,N,N
2691,Y,AB Jawahar Pranay Sagar C,38.0,Male,Undergraduation,2.0,3.0,1.0,2.0,2.0,1.0,11.0,Executive,N,N,Y,N,N
2692,Y,AB Rahim Dev Sangha C,38.0,Male,Undergraduation,2.0,3.0,1.0,1.0,2.0,1.0,8.0,Executive,N,N,Y,N,N
2693,Y,AB Satish Lal Srinivasan C,28.0,Male,Undergraduation,2.0,1.0,1.0,1.0,2.0,1.0,3.0,Executive,N,N,Y,N,N
2694,Y,AB Baldev Tank C,38.0,Male,Undergraduation,1.0,1.0,2.0,1.0,2.0,11.0,8.0,Executive,N,N,Y,N,N
2695,Y,AB Habib Ramesh C,28.0,Male,Undergraduation,1.0,1.0,2.0,1.0,2.0,0.0,1.0,Executive,N,N,Y,N,N
2696,Y,AB Raghavan Dev Seshadri C,38.0,Male,Undergraduation,1.0,1.0,2.0,1.0,1.0,0.0,9.0,Executive,N,N,Y,N,N
2697,Y,AB Naseer Ram C,28.0,Male,Undergraduation,1.0,1.0,2.0,1.0,1.0,0.0,1.0,Executive,N,N,Y,N,N
2698,Y,AB Manpreet Morar C,28.0,Male,Undergraduation,2.0,1.0,2.0,1.0,1.0,0.0,4.0,Executive,N,N,Y,N,N
2699,Y,AB Chinmay Kumar Vasa C,38.0,Male,Undergraduation,2.0,1.0,2.0,1.0,1.0,4.0,3.0,Executive,N,N,Y,N,N
2700,Y,AB Satishwar Elias Apte C,38.0,Male,Undergraduation,2.0,1.0,2.0,1.0,1.0,1.0,3.0,Executive,N,N,Y,N,N
2701,Y,AB Gauransh Prasad Deshpande C,28.0,Male,Post Graduation,1.0,2.0,1.0,2.0,2.0,6.0,4.0,Executive,N,N,Y,N,N
2702,Y,AB Baber Palla C,40.0,Male,Undergraduation,1.0,2.0,1.0,3.0,1.0,1.0,7.0,Executive,N,N,Y,N,N
2703,Y,AB Jagat Swamy C,26.0,Male,Undergraduation,1.0,2.0,1.0,3.0,1.0,2.0,3.0,Executive,N,N,Y,N,N
2704,Y,AB Manish Lanka C,44.0,Male,Undergraduation,1.0,2.0,1.0,3.0,1.0,2.0,7.0,Executive,N,N,Y,N,N
2705,Y,AB Lalit Chander C,28.0,Male,Undergraduation,1.0,2.0,1.0,2.0,1.0,2.0,12.0,Executive,N,N,Y,N,N
2706,Y,AB Naval Jacob C,28.0,Male,Undergraduation,1.0,2.0,2.0,2.0,1.0,3.0,8.0,Executive,N,N,Y,N,N
2707,Y,AB Binoya Rao Soni C,28.0,Male,Undergraduation,1.0,3.0,3.0,2.0,1.0,3.0,7.0,Executive,N,N,Y,N,N
2708,Y,AB Aatif Oak C,23.0,Male,Undergraduation,1.0,3.0,3.0,1.0,1.0,0.0,15.0,Executive,N,N,Y,N,N
2709,Y,AB Ehsaan Gala C,53.0,Male,Undergraduation,2.0,3.0,3.0,1.0,1.0,0.0,5.0,Executive,N,N,Y,N,N
2710,Y,AB Nancy Konda C,23.0,Male,Undergraduation,2.0,3.0,3.0,1.0,1.0,0.0,3.0,Executive,N,N,Y,N,N
2711,Y,AB Roma Dhiraj Amble C,44.0,Male,Undergraduation,2.0,3.0,3.0,1.0,1.0,0.0,6.0,Executive,N,N,Y,N,N
2712,Y,AB Rachel Abbas Mangal C,53.0,Female,Undergraduation,2.0,3.0,3.0,1.0,1.0,0.0,8.0,Executive,N,N,Y,N,N
2713,Y,AB Basanti Sodhani C,22.0,Male,Undergraduation,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Executive,N,N,Y,N,N
2714,Y,AB Nagma Chaudhuri C,45.0,Female,Undergraduation,1.0,2.0,2.0,2.0,1.0,1.0,8.0,Executive,N,N,Y,N,N
2715,Y,AB Padama Aggarwal C,26.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Executive,N,N,Y,N,N
2716,Y,AB Binita Lanka C,45.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,1.0,8.0,Executive,N,N,Y,N,N
2717,Y,AB Ambika Sidhu C,22.0,Female,Undergraduation,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Executive,N,N,Y,N,N
2718,Y,AB Indrani Pranab Kade C,44.0,Male,Undergraduation,2.0,1.0,2.0,2.0,2.0,1.0,7.0,Executive,N,N,Y,N,N
2719,Y,AB Mukti Khanna C,26.0,Male,Post Graduation,1.0,2.0,1.0,2.0,2.0,1.0,4.0,Executive,N,N,Y,N,N
2720,Y,AB Ruchi Chowdhury C,48.0,Male,Undergraduation,2.0,1.0,2.0,2.0,2.0,2.0,8.0,Executive,N,N,Y,N,N
2721,Y,AB Ritika Pradeep Mittal C,24.0,Female,Post Graduation,1.0,2.0,1.0,2.0,2.0,2.0,1.0,Executive,N,N,Y,N,N
2722,Y,AB Aishwarya Ramnarine C,30.0,Female,Undergraduation,2.0,1.0,2.0,2.0,2.0,3.0,7.0,Executive,N,N,Y,N,N
2723,Y,AB Sara Biren Khanna C,27.0,Female,Undergraduation,2.0,1.0,2.0,2.0,2.0,3.0,1.0,Executive,N,N,Y,N,N
2724,Y,AB Aarti Ehsaan Pandit C,63.0,Male,Primary School,1.0,2.0,3.0,2.0,2.0,1.0,12.0,Security Guard,N,N,N,Y,N
2725,Y,AB Sai Pratap Borra C,57.0,Male,Primary School,3.0,2.0,2.0,3.0,2.0,3.0,9.0,Security Guard,N,N,N,Y,N
2726,Y,AB Anees Rastogi C,64.0,Male,Primary School,3.0,2.0,2.0,3.0,2.0,3.0,23.0,Security Guard,N,N,N,Y,N
2727,Y,AB Ehsaan Qadim Kari C,64.0,Male,Primary School,3.0,2.0,2.0,5.0,1.0,2.0,21.0,Security Guard,N,N,N,Y,N
2728,Y,AB Parveen Chandra Dugar C,57.0,Male,Primary School,3.0,2.0,2.0,5.0,1.0,2.0,20.0,Security Guard,N,N,N,Y,N
2729,Y,AB Rahim Kar C,57.0,Male,Primary School,3.0,2.0,4.0,5.0,3.0,1.0,21.0,Security Guard,N,N,N,Y,N
2730,Y,AB Chitranjan Rao Bera C,64.0,Male,Primary School,2.0,1.0,4.0,5.0,3.0,1.0,20.0,Security Guard,N,N,N,Y,N
2731,Y,AB Omar Prasad Sant C,64.0,Male,Primary School,3.0,1.0,4.0,3.0,3.0,1.0,18.0,Security Guard,N,N,N,Y,N
2732,Y,AB Ajay Saurabh Bhattacharyya C,70.0,Male,Primary School,3.0,1.0,4.0,3.0,2.0,3.0,17.0,Security Guard,N,N,N,Y,N
2733,Y,AB Rupesh Ram Parekh C,57.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,2.0,9.0,Security Guard,N,N,N,Y,N
2734,Y,AB Ishat Gajendra Varma C,48.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,2.0,29.0,Security Guard,N,N,N,Y,N
2735,Y,AB Aslam Raj Sandhu C,57.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,1.0,11.0,Security Guard,N,N,N,Y,N
2736,Y,AB Ganesh Harbhajan Masih C,57.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,1.0,13.0,Security Guard,N,N,N,Y,N
2737,Y,AB Manish Lal Amble C,51.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,1.0,8.0,Security Guard,N,N,N,Y,N
2738,Y,AB Mani Ramam C,51.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,1.0,7.0,Security Guard,N,N,N,Y,N
2739,Y,AB Aarti Faraz Kota C,55.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,2.0,8.0,Security Guard,N,N,N,Y,N
2740,Y,AB Yamini Chaudhari C,55.0,Male,Primary School,3.0,3.0,2.0,3.0,3.0,1.0,9.0,Security Guard,N,N,N,Y,N
2741,Y,AB Pamela Dash C,38.0,Female,High School,2.0,3.0,1.0,2.0,2.0,3.0,5.0,BPO,N,N,N,Y,N
2742,Y,AB Anshula Srinivas C,30.0,Female,High School,2.0,3.0,1.0,3.0,2.0,2.0,5.0,BPO,N,N,N,Y,N
2743,Y,AB Tejaswani Wafiq Kaur C,48.0,Female,Undergraduation,2.0,3.0,1.0,3.0,2.0,2.0,6.0,BPO,N,N,N,Y,N
2744,Y,AB Aditi Thaman C,38.0,Female,Undergraduation,2.0,3.0,1.0,3.0,2.0,1.0,8.0,BPO,N,N,N,Y,N
2745,Y,AB Binita Malhotra C,48.0,Female,Undergraduation,2.0,3.0,1.0,3.0,2.0,1.0,6.0,BPO,N,N,N,Y,N
2746,Y,AB Lata Pradeep Bajwa C,38.0,Female,Undergraduation,2.0,3.0,3.0,3.0,2.0,1.0,8.0,BPO,N,N,N,Y,N
2747,Y,AB Tejaswani Raj C,38.0,Female,High School,2.0,3.0,3.0,3.0,1.0,1.0,8.0,BPO,N,N,N,Y,N
2748,Y,AB Sona Babu C,34.0,Female,High School,2.0,3.0,3.0,2.0,1.0,1.0,3.0,BPO,N,N,N,Y,N
2749,Y,AB Mayawati Kuruvilla C,34.0,Male,High School,2.0,2.0,3.0,2.0,1.0,3.0,3.0,BPO,N,N,N,Y,N
2750,Y,AB Geetanjali Aadish Saran C,45.0,Female,High School,2.0,2.0,2.0,2.0,1.0,1.0,12.0,BPO,N,N,N,Y,N
2751,Y,AB Nikita Chand C,26.0,Female,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,3.0,BPO,N,N,N,Y,N
2752,Y,AB Neha Bawa C,45.0,Male,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,11.0,BPO,N,N,N,Y,N
2753,Y,AB Anshula Nigam C,45.0,Female,Undergraduation,1.0,1.0,1.0,2.0,2.0,2.0,11.0,BPO,N,N,N,Y,N
2754,Y,AB Mini Gopal C,39.0,Female,Undergraduation,1.0,1.0,1.0,1.0,2.0,2.0,3.0,BPO,N,N,N,Y,N
2755,Y,AB Jasmin Jacob C,26.0,Female,Undergraduation,1.0,1.0,1.0,1.0,2.0,2.0,3.0,BPO,N,N,N,Y,N
2756,Y,AB Amolika Devendra Memon C,39.0,Female,Undergraduation,2.0,1.0,1.0,1.0,2.0,2.0,3.0,BPO,N,N,N,Y,N
2757,Y,AB Nutan Bail C,45.0,Female,High School,2.0,2.0,2.0,2.0,2.0,3.0,12.0,BPO,N,N,N,Y,N
2758,Y,AB Richa Wagle C,41.0,Female,High School,2.0,2.0,2.0,2.0,2.0,3.0,2.0,BPO,N,N,N,Y,N
2759,Y,AB Rita Ravel C,29.0,Female,Undergraduation,2.0,2.0,2.0,2.0,2.0,3.0,1.0,BPO,N,N,N,Y,N
2760,Y,AB Raji Raman C,41.0,Female,Undergraduation,2.0,2.0,2.0,3.0,2.0,0.0,2.0,BPO,N,N,N,Y,N
2761,Y,AB Lakshmi Vasantham C,20.0,Female,Undergraduation,2.0,2.0,2.0,3.0,2.0,1.0,1.0,BPO,N,N,N,Y,N
2762,Y,AB Vasanthi Vijay C,45.0,Female,High School,2.0,2.0,3.0,3.0,2.0,1.0,12.0,BPO,N,N,N,Y,N
2763,Y,AB Pradeepan  C,31.0,Female,High School,2.0,2.0,3.0,3.0,2.0,13.0,6.0,BPO,N,N,N,Y,N
2764,Y,AB Menaka Ravi C,31.0,Female,High School,2.0,3.0,3.0,2.0,2.0,3.0,6.0,BPO,N,N,N,Y,N
2765,Y,AB Suleka Raju C,21.0,Female,High School,2.0,3.0,4.0,2.0,2.0,3.0,2.0,BPO,N,N,N,Y,N
2766,Y,AB Chitra Babu C,24.0,Female,Undergraduation,2.0,1.0,1.0,1.0,2.0,0.0,2.0,BPO,N,N,N,Y,N
2767,Y,AB Jeyanthi Natarajan C,22.0,Female,Undergraduation,2.0,1.0,1.0,1.0,1.0,2.0,2.0,BPO,N,N,N,Y,N
2768,Y,AB Dayanidhi Kumar C,40.0,Female,Undergraduation,2.0,1.0,1.0,1.0,1.0,2.0,9.0,BPO,N,N,N,Y,N
2769,Y,AB Virat Pratap Nadkarni C,22.0,Female,Undergraduation,2.0,1.0,1.0,1.0,1.0,2.0,2.0,BPO,N,N,N,Y,N
2770,Y,AB Manpreet Date C,24.0,Male,Undergraduation,1.0,1.0,1.0,1.0,1.0,2.0,2.0,BPO,N,N,N,Y,N
2771,Y,AB Amir Meda C,37.0,Female,Post Graduation,1.0,1.0,2.0,1.0,2.0,4.0,9.0,BPO,N,N,N,Y,N
2772,Y,AB Pradeep Kumar Sarna C,25.0,Female,Post Graduation,2.0,1.0,2.0,1.0,2.0,2.0,3.0,BPO,N,N,N,Y,N
2773,Y,AB Atul Pratap Brahmbhatt C,25.0,Female,Post Graduation,2.0,1.0,2.0,1.0,1.0,4.0,3.0,BPO,N,N,N,Y,N
2774,Y,AB Baalkrishan Kumar Mann C,24.0,Female,Post Graduation,2.0,1.0,2.0,1.0,1.0,4.0,2.0,BPO,N,N,N,Y,N
2775,Y,AB Vijay Pravin Sarma C,25.0,Female,Undergraduation,1.0,2.0,1.0,1.0,1.0,4.0,3.0,BPO,N,N,N,Y,N
2776,Y,AB Umesh Naik C,24.0,Female,Undergraduation,1.0,2.0,1.0,1.0,1.0,4.0,3.0,BPO,N,N,N,Y,N
2777,Y,AB Elias Nadig C,37.0,Female,Undergraduation,1.0,2.0,1.0,1.0,2.0,4.0,8.0,BPO,N,N,N,Y,N
2778,Y,AB Kamlesh Chitranjan Mohan C,24.0,Female,High School,2.0,3.0,2.0,2.0,2.0,1.0,3.0,BPO,N,N,N,Y,N
2779,Y,AB Karim Upadhyay C,28.0,Female,High School,2.0,3.0,2.0,2.0,1.0,1.0,3.0,BPO,N,N,N,Y,N
2780,Y,AB Biren Biyani C,32.0,Female,High School,2.0,3.0,2.0,2.0,1.0,3.0,3.0,BPO,N,N,N,Y,N
2781,Y,AB Balaji Karnik C,19.0,Male,High School,2.0,3.0,2.0,2.0,1.0,3.0,2.0,BPO,N,N,N,Y,N
2782,Y,AB Jaswant Bhai Chohan C,24.0,Female,Undergraduation,2.0,3.0,2.0,2.0,1.0,2.0,3.0,BPO,N,N,N,Y,N
2783,Y,AB Kalyan Mand C,24.0,Female,Undergraduation,2.0,3.0,2.0,2.0,1.0,2.0,3.0,BPO,N,N,N,Y,N
2784,Y,AB Naseer Pratap Deo C,24.0,Female,Undergraduation,2.0,3.0,2.0,2.0,1.0,2.0,2.0,BPO,N,N,N,Y,N
2785,Y,AB Akhil Khalsa C,22.0,Female,Undergraduation,3.0,3.0,1.0,2.0,1.0,2.0,2.0,BPO,N,N,N,Y,N
2786,Y,AB Vijay Swaminathan C,32.0,Female,High School,3.0,3.0,1.0,2.0,1.0,4.0,3.0,BPO,N,N,N,Y,N
2787,Y,AB Raghavan Bhai Nadkarni C,28.0,Female,Undergraduation,3.0,3.0,1.0,1.0,1.0,2.0,3.0,BPO,N,N,N,Y,N
2788,Y,AB Atul Prasad Nagarajan C,22.0,Female,Undergraduation,3.0,3.0,1.0,1.0,2.0,2.0,4.0,BPO,N,N,N,Y,N
2789,Y,AB Jawahar Pranay Sagar C,22.0,Female,High School,3.0,2.0,1.0,1.0,2.0,2.0,4.0,BPO,N,N,N,Y,N
2790,Y,AB Faisal Somani C,28.0,Female,High School,2.0,2.0,1.0,1.0,2.0,1.0,3.0,BPO,N,N,N,Y,N
2791,Y,AB Arun Hari C,18.0,Male,High School,2.0,2.0,1.0,1.0,2.0,2.0,4.0,BPO,N,N,N,Y,N
2792,Y,AB Mohan Lal Prasad C,19.0,Female,High School,1.0,2.0,1.0,1.0,2.0,2.0,2.0,BPO,N,N,N,Y,N
2793,Y,AB Ehsaan Raj Sha C,20.0,Female,High School,1.0,2.0,1.0,1.0,1.0,2.0,4.0,BPO,N,N,N,Y,N
2794,Y,AB Moti Raj Hegde C,20.0,Female,High School,1.0,2.0,1.0,1.0,1.0,2.0,4.0,BPO,N,N,N,Y,N
2795,Y,AB Devendra Nagy C,30.0,Male,Undergraduation,2.0,2.0,3.0,2.0,2.0,1.0,4.0,BPO,N,N,N,Y,N
2796,Y,"AB Aniruddh Nawab, Ganesan C",31.0,Male,Undergraduation,2.0,2.0,3.0,2.0,2.0,1.0,5.0,BPO,N,N,N,Y,N
2797,Y,AB Qabool Iyengar C,32.0,Male,Undergraduation,2.0,2.0,3.0,2.0,2.0,1.0,6.0,BPO,N,N,N,Y,N
2798,Y,AB Rupesh Wagle C,33.0,Male,Undergraduation,2.0,2.0,3.0,2.0,2.0,1.0,6.0,BPO,N,N,N,Y,N
2799,Y,AB Kalpit Bhai Lata C,34.0,Male,High School,2.0,2.0,2.0,2.0,2.0,1.0,7.0,BPO,N,N,N,Y,N
2800,Y,AB Radhe Raj Bera C,28.0,Male,High School,2.0,2.0,2.0,2.0,3.0,1.0,3.0,BPO,N,N,N,Y,N
2801,Y,AB Aisha Kothari C,33.0,Male,Undergraduation,1.0,2.0,2.0,1.0,2.0,1.0,5.0,BPO,N,N,N,Y,N
2802,Y,AB Naina Jack Rattan C,33.0,Male,Undergraduation,1.0,2.0,2.0,1.0,2.0,3.0,10.0,BPO,N,N,N,Y,N
2803,Y,AB Bagwati Narayan C,33.0,Male,Undergraduation,1.0,2.0,2.0,1.0,2.0,1.0,6.0,BPO,N,N,N,Y,N
2804,Y,AB Pooja Qabeel Mander C,35.0,Male,Undergraduation,2.0,2.0,2.0,1.0,2.0,2.0,9.0,BPO,N,N,N,Y,N
2805,Y,AB Alpa Munaf Ganguly C,28.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,3.0,2.0,BPO,N,N,N,Y,N
2806,Y,AB Astha Ganesan C,28.0,Male,High School,2.0,2.0,2.0,2.0,3.0,3.0,4.0,BPO,N,N,N,Y,N
2807,Y,AB Amrita Anand Manda C,35.0,Male,High School,2.0,2.0,2.0,2.0,3.0,3.0,8.0,BPO,N,N,N,Y,N
2808,Y,AB Jyoti Sarna C,35.0,Male,High School,3.0,2.0,2.0,2.0,3.0,2.0,8.0,BPO,N,N,N,Y,N
2809,Y,AB Bhaagyasree Shere C,35.0,Male,High School,3.0,2.0,2.0,3.0,2.0,2.0,7.0,BPO,N,N,N,Y,N
2810,Y,AB Krishna Hayre C,28.0,Male,High School,3.0,2.0,2.0,3.0,2.0,2.0,4.0,BPO,N,N,N,Y,N
2811,Y,AB Trishana Mahal C,41.0,Male,High School,3.0,2.0,2.0,3.0,2.0,2.0,7.0,BPO,N,N,N,Y,N
2812,Y,AB Divya Narayan C,41.0,Male,High School,3.0,2.0,2.0,3.0,2.0,1.0,8.0,BPO,N,N,N,Y,N
2813,Y,AB Shanti Rajagopalan C,40.0,Male,High School,2.0,3.0,1.0,3.0,2.0,1.0,8.0,BPO,N,N,N,Y,N
2814,Y,AB Nitika Mukund Dalal C,40.0,Male,High School,2.0,3.0,1.0,3.0,2.0,1.0,8.0,BPO,N,N,N,Y,N
2815,Y,AB Vineeta Somnath Sachdev C,40.0,Male,High School,2.0,3.0,1.0,3.0,2.0,3.0,6.0,BPO,N,N,N,Y,N
2816,Y,AB Lalita More C,28.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,3.0,3.0,BPO,N,N,N,Y,N
2817,Y,AB Kalyani Narang C,40.0,Male,Undergraduation,2.0,2.0,1.0,2.0,2.0,2.0,6.0,BPO,N,N,N,Y,N
2818,Y,AB Padama Aggarwal C,40.0,Male,Undergraduation,2.0,2.0,1.0,2.0,2.0,2.0,6.0,BPO,N,N,N,Y,N
2819,Y,AB Binita Lanka C,40.0,Male,Undergraduation,1.0,3.0,1.0,2.0,2.0,1.0,6.0,BPO,N,N,N,Y,N
2820,Y,AB Nancy More C,40.0,Male,Undergraduation,1.0,3.0,1.0,2.0,2.0,1.0,6.0,BPO,N,N,N,Y,N
2821,Y,AB Nupoor Vala C,38.0,Male,Undergraduation,2.0,3.0,1.0,2.0,2.0,1.0,11.0,BPO,N,N,N,Y,N
2822,Y,AB Devika Aarif Dora C,38.0,Male,Undergraduation,2.0,3.0,1.0,1.0,2.0,1.0,8.0,BPO,N,N,N,Y,N
2823,Y,AB Bhairavi Brock Hari C,28.0,Male,Undergraduation,2.0,1.0,1.0,1.0,2.0,1.0,3.0,BPO,N,N,N,Y,N
2824,Y,AB Rachel Pranay Naidu C,38.0,Male,Undergraduation,1.0,1.0,2.0,1.0,2.0,11.0,8.0,BPO,N,N,N,Y,N
2825,Y,AB Habib Ramesh C,28.0,Male,Undergraduation,1.0,1.0,2.0,1.0,2.0,0.0,1.0,BPO,N,N,N,Y,N
2826,Y,AB Raghavan Dev Seshadri C,38.0,Male,Undergraduation,1.0,1.0,2.0,1.0,1.0,0.0,9.0,BPO,N,N,N,Y,N
2827,Y,AB Naseer Ram C,28.0,Male,Undergraduation,1.0,1.0,2.0,1.0,1.0,0.0,1.0,BPO,N,N,N,Y,N
2828,Y,AB Manpreet Morar C,28.0,Male,Undergraduation,2.0,1.0,2.0,1.0,1.0,0.0,4.0,BPO,N,N,N,Y,N
2829,Y,AB Chinmay Kumar Vasa C,38.0,Male,Undergraduation,2.0,1.0,2.0,1.0,1.0,4.0,3.0,BPO,N,N,N,Y,N
2830,Y,AB Satishwar Elias Apte C,38.0,Male,Undergraduation,2.0,1.0,2.0,1.0,1.0,1.0,3.0,BPO,N,N,N,Y,N
2831,Y,AB Gauransh Prasad Deshpande C,28.0,Male,Post Graduation,1.0,2.0,1.0,2.0,2.0,6.0,4.0,BPO,N,N,N,Y,N
2832,Y,AB Faisal Somani C,38.0,Male,High School,2.0,3.0,1.0,3.0,2.0,0.0,6.0,BPO,N,N,N,Y,N
